Input Name,Input Address,Title,Rating,Reviews,Price Level,Tags,price_level_mapped,price_level_missing,rating_missing,reviews_missing
Venedig Pizzaria v/ Hüseyin Aydin,"Hovedgaden 425, 2640 Hedehusene",Venedig Pizza v/Halil Sarac,3.5,137.0,,,2.0,True,True,False
Gourmet Pizza / Yildirim Celik,"Nørrevang 2, 3460 Birkerød",,3.5,5.0,,,2.0,True,True,True
Jakob's Dürüm Bar,"Posthustorvet 9A, 3300 Frederiksværk",Jacobs Durumbar,3.5,82.0,1-100 kr a persona,,1.0,False,True,False
Hos Fang,"Kongelundsvej 291, 2770 Kastrup",Kongelundsgrillen v/Chi-Haong Cheng,3.5,61.0,,,2.0,True,True,False
DT7206 ApS,"Backersvej 38, 2300 København S",,3.5,5.0,,,2.0,True,True,True
W. Z. Service ApS,"Tornerosevej 35, st. tv, 2730 Herlev",,3.5,5.0,,,2.0,True,True,True
Homemate A/S,"Øverødvej 7, 2840 Holte",,3.5,5.0,,,2.0,True,True,True
Byens Bedste Kebab Gentofte ApS,"Vangede Bygade 38, 2820 Gentofte",Byens kebab,3.5,61.0,,,2.0,True,True,False
Jonas pizza,"Frederikssundsvej 156A, 5., 2700 Brønshøj",Jonas Pizzaria i Brønshøj,3.5,54.0,,,2.0,True,True,False
Tacopop Frederiksberg,"Smallegade 20A, st. tv, 2000 Frederiksberg",Tacopop,3.5,230.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
PIZZA PAZZA APS,"Odensegade 4, st., 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
MILAS CANTINA,"Amager Landevej 142, 2770 Kastrup",Milas Pizzeria,3.5,172.0,,,2.0,True,True,False
Picasso Pizza & Grill v/ Yasin,"Mørkhøjvej 81, 2860 Søborg",Picasso Pizza & Grill,3.5,138.0,,,2.0,True,True,False
Din Madvogn,"Prøvestensvej 34, 3000 Helsingør",,3.5,5.0,,,2.0,True,True,True
Stefanos Pita ApS,"Jagtvej 137, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Kebabistan 5,"Taastrup Hovedgade 39, 2630 Taastrup",Kebabistan,3.5,304.0,1-100 kr a persona,", , , , , , ",1.0,False,True,False
MIKIS PIZZERIA ApS,"Ålekistevej 42, 2720 Vanløse",Miki's Pizzeria,3.5,268.0,1-100 kr a persona,,1.0,False,True,False
HK v/Hasan Kaya,"Amagerbrogade 106, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Vesterleds Pizza & Burger,"Vesterleds Allé 4, 2605 Brøndby",Vesterleds Pizzahus,3.5,129.0,,,2.0,True,True,False
Cantinos Pizza Nærum ApS,"Nærum Hovedgade 66, 2850 Nærum",Cantino's Pizza Nærum,3.5,155.0,,,2.0,True,True,False
Hubb ApS,"Pilestræde 10, 1112 København K",,3.5,5.0,,,2.0,True,True,True
Trento Pizza,"Frederiksborgvej 178, 2400 København NV",Trento Pizzabar,3.5,129.0,,,2.0,True,True,False
Købmandsgårdens Pizza House,"Bygaden 63, 2605 Brøndby",Købmandsgårdens Pizza House,3.5,130.0,,,2.0,True,True,False
Mevlana Kebab Ishøj 2 ApS,"Industribuen 11D, 2635 Ishøj",Grillhus,3.5,188.0,,,2.0,True,True,False
Bello E Buono ApS,"Rantzausgade 10, 2200 København N",Bello E Buono,3.5,118.0,1-100 kr a persona,", ",1.0,False,True,False
Vefa Kebab ApS,"Nordre Frihavnsgade 54, st., 2100 København Ø",Vefa Kebab,3.5,191.0,,", , , , , , ",2.0,True,True,False
Bite-Me ApS,"Trianglen 7, 2100 København Ø",BITE ME,3.5,59.0,100-200 kr a persona,", ",1.0,False,True,False
Masse Pizza og Grill,"Amagerbrogade 111, 2300 København S",Massa Pizza & Grill,3.5,98.0,,", , ",2.0,True,True,False
Mona Lisa,"Gladsaxevej 130, 2860 Søborg",Mona Lisa Pizza,3.5,118.0,,,2.0,True,True,False
Pappas Pizza II ApS,"Frederiksborgvej 48, 2400 København NV",Pappas Pizzaria & Restaurante,3.5,165.0,,", , , , ",2.0,True,True,False
Florie ApS,"Eversvej 11, 5. th, 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
Easypeacy ApS,"Vester Farimagsgade 6, 1606 København V",,3.5,5.0,,,2.0,True,True,True
Bryggens Pizza I/S,"Leifsgade 9, 2300 København S",Bryggens Pizzeria,3.5,498.0,,", , , , , , , ",2.0,True,True,False
Ankara Durum House ApS,"Istedgade 69, st. tv, 1650 København V",Ankara Durum House,3.5,378.0,,", , , , , , , , , ",2.0,True,True,False
Ken Pizza,"Rådhus Alle 22, 3650 Ølstykke",Ken's Pizzeria og Burgerhouse,3.5,86.0,,,2.0,True,True,False
Hvidovre Pizza,"Sognegårds Alle 32, st. th, 2650 Hvidovre",,3.5,5.0,,,2.0,True,True,True
Diegos Pizza v/Sevket,"Øresundsvej 49, 2300 København S",Diego's Pizzaria& Burgerhouse,3.5,68.0,,", ",2.0,True,True,False
Asian Village,"Brøndbyvestervej 29, st. th, 2600 Glostrup",Asian Village,3.5,79.0,,", , ",2.0,True,True,False
The Moroccan Recipe I/S,"Ny Kronborgvej 2, 3000 Helsingør",,3.5,5.0,,,2.0,True,True,True
Sandwich Pigen ApS,"Skindergade 44, st. th, 1159 København K",,3.5,5.0,,,2.0,True,True,True
Sehers Pizza,"Nordre Strandvej 336A, 3100 Hornbæk",Seher´s,3.5,146.0,,,2.0,True,True,False
Den Gode Kok 2 ApS,"Saltværksvej 75, 2770 Kastrup",Den Gode Kok Kastrup,3.5,19.0,,,2.0,True,True,False
The Döner ApS,"Frederiksberg Alle 41B, st. 9, 1820 Frederiksberg C",The Döner,3.5,306.0,,", , ",2.0,True,True,False
Lagano Pizza I/S,"Dronningens Tværgade 22, 1302 København K",Lagano,3.5,300.0,,", , , , , , , , , ",2.0,True,True,False
Ullerød Pizzeria,"Frederiksværksgade 117, 3400 Hillerød",Ullerøds Pizzeria,3.5,251.0,,,2.0,True,True,False
Isola Pizza ApS,"Godthåbsvej 71, 2000 Frederiksberg",Isola Pizza,3.5,95.0,1-100 kr a persona,,1.0,False,True,False
Bagel Hytten,"Ågade 4B, 3600 Frederikssund",Bagel Hytten,3.5,42.0,,,2.0,True,True,False
Holte Kebab ApS,"Holte Stationsvej 3, 2840 Holte",Holte Kebab,3.5,88.0,1-100 kr a persona,,1.0,False,True,False
PizzaTit v/Sabri,"Hvidovrevej 48, 2610 Rødovre",PizzaTiT,3.5,160.0,,,2.0,True,True,False
CANTINOS-ALLERØD ApS,"Frederiksborgvej 72, 3450 Allerød",Cantinos Allerød,3.5,217.0,,,2.0,True,True,False
Okutan Group ApS,"Egedal Centret 108, 3660 Stenløse",,3.5,5.0,,,2.0,True,True,True
Ørsteds Kebab,"H.C. Ørsteds Vej 37A, 1879 Frederiksberg C",Ørsteds Kebab,3.5,112.0,1-100 kr a persona,", , , ",1.0,False,True,False
Isbaren Liseleje ApS,"Liselejevej 44B, 1., 3360 Liseleje",,3.5,5.0,,,2.0,True,True,True
Laguna Pizzaria,"Ålholmvej 13, 2500 Valby",Laguna Pizza,3.5,53.0,,,2.0,True,True,False
Sten & Kul Værløse ApS,"Bymidten 28, 3500 Værløse",Værløse Sten & Kul Pizza,3.5,111.0,,,2.0,True,True,False
KYSK ApS,"Ryetvej 103, 2. th, 3500 Værløse",,3.5,5.0,,,2.0,True,True,True
Halsnæs Pizza & Cafe I/S,"Åsebro 4B, 3300 Frederiksværk",Halsnæs Pizza og Cafe,3.5,194.0,,,2.0,True,True,False
Fælledvej Pizza ApS,"Fælledvej 6, 2200 København N",Fælledvej Pizza,3.5,179.0,,", , , ",2.0,True,True,False
La Luna,"Haraldsgade 54, 2100 København Ø",La Luna,3.5,224.0,,", , , ",2.0,True,True,False
Kongens Pizzaria & Burgerhouse v/Haci,"Rudemarken 41, 2840 Holte",Kongens Pizzaria og Burger House,3.5,61.0,,,2.0,True,True,False
Riffat ApS,"Baunegårdsvej 5, 2820 Gentofte",,3.5,5.0,,,2.0,True,True,True
Slice It ApS,"Nørrebrogade 177, st. tv, 2200 København N",,3.5,5.0,,,2.0,True,True,True
the Durum Bar,"Frederikssundsvej 40, st. tv, 2400 København NV",The Durum Bar,3.5,26.0,,", ",2.0,True,True,False
Skibby Pizza,"Hovedgaden 35, 4050 Skibby",,3.5,5.0,,,2.0,True,True,True
Hugos Pizzaria,"Øresundsvej 106, 2300 København S",Hugo's Amager,3.5,173.0,1-100 kr a persona,", , ",1.0,False,True,False
FANTASIA 2400,"Frederikssundsvej 68A, 2400 København NV",Fantasia Pizza,3.5,279.0,1-100 kr a persona,", ",1.0,False,True,False
Homemate A/S,"Bernstorffsvej 69A, 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
Juice House,"Taastrup Hovedgade 39A, 2630 Taastrup",Juice House,3.5,24.0,,,2.0,True,True,False
Cavallino,"Jesper Brochmands Gade 15, st. tv, 2200 København N",Cavallino N.,3.5,164.0,1-100 kr a persona,", , , , ",1.0,False,True,False
Sydhavnens Pizza,"Enghavevej 184, 2450 København SV",,3.5,5.0,,,2.0,True,True,True
Frederiksværk Pizza,"Nørregade 16A, 3300 Frederiksværk",Frederiksværk Pizza,3.5,52.0,,,2.0,True,True,False
Marco Polo Pizza I/S,"Gydevang 1A, 3450 Allerød",,3.5,5.0,,,2.0,True,True,True
BOSS KEBAB & PIZZA,"Søborg Hovedgade 189, 2860 Søborg",,3.5,5.0,,,2.0,True,True,True
Yummy Pizza & Burger,"Buddingevej 215, 2860 Søborg",Yummy Pizza & Burger,3.5,8.0,,,2.0,True,True,False
Skovgrillen Hillerød ApS,"Fredensborgvej 29, 3400 Hillerød",Skovgrillen,3.5,1.263,,", , ",2.0,True,True,False
Valby Doner ApS,"Langelinie Allé 17, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Pizza Deli Aakirkeby,"Torvet 6, 3720 Aakirkeby",Pizza Deli Aakirkeby,3.5,41.0,100-200 kr a persona,,1.0,False,True,False
Noahs Bagsværd,"Bagsværd Hovedgade 128, 2880 Bagsværd",Noahs Bagsværd,3.5,27.0,,,2.0,True,True,False
emdrup kebab,"Lersø Parkallé 173, st. tv, 2100 København Ø",Emdrup Kebab,3.5,35.0,,", , ",2.0,True,True,False
Sten & Kul Gentofte ApS,"Smakkegårdsvej 159, 2820 Gentofte",Pizzaria Sten & Kul Gentofte,3.5,11.0,,,2.0,True,True,False
Vaffelbageren Dragør,"Kongevejen 19B, 2791 Dragør",Vaffelbageriet Dragør,3.5,48.0,,", , , ",2.0,True,True,False
Det Kolde Hjørne I/S,"Nordre Frihavnsgade 19, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Gurlis,"Lyngborgvej 16, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Pauseriet - Salatbar,"Vodroffsvej 2A, st. 2, 1900 Frederiksberg C",,3.5,5.0,,,2.0,True,True,True
Hørsholm Bistrokebab,"Stadionalle 11, 2960 Rungsted Kyst",,3.5,5.0,,,2.0,True,True,True
Food Family ApS,"Thingvalla Allé 49, st., 2300 København S",,3.5,5.0,,,2.0,True,True,True
EH Catering ApS,"Jerslev Alle 13C, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Ørestad Kebab,"Ørestads Boulevard 87, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Afandi Take Away,"Jagtvej 139, 2200 København N",Afandi Kebab,3.5,275.0,,", , , , , , ",2.0,True,True,False
Rødklippe ApS,"Produktionsvej 1, 1., 2600 Glostrup",,3.5,5.0,,,2.0,True,True,True
Gudhjem Grill,"Brøddegade 16A, 3760 Gudhjem",,3.5,5.0,,,2.0,True,True,True
Mikkelborg Isen I/S,"Strandvejen 332, 2980 Kokkedal",Mikkelborg-isen,3.5,510.0,,", , , ",2.0,True,True,False
The Modern Burger & Co,"Nyhavn 17, kl. th, 1051 København K",,3.5,5.0,,,2.0,True,True,True
Pizza Day and Night ApS,"Hovedvejen 68, 2600 Glostrup",Pizza Day & Night,3.5,46.0,,,2.0,True,True,False
Philly's Trianglen ApS,"Trianglen 3, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Kina Grill v/Xuan Lian Ly,"Hvidovrevej 88, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
Al-Faridi Grill og Kebab,"Vigerslevvej 231, 2500 Valby",Al-Faridi Grillbar,3.5,204.0,,", , ",2.0,True,True,False
DØP - Den Økologiske Pølsemand,"Nørregade 27, st., 1165 København K",,3.5,5.0,,,2.0,True,True,True
PANDEKAGEHUSET,"Nødebo, 3480 Fredensborg",Nødebo inn,3.5,140.0,,,2.0,True,True,False
ØST KEBABEN,"Fredskovhellet 1A, 3400 Hillerød",Øst Kebaben,3.5,115.0,,,2.0,True,True,False
Den Gyldne Kylling v/ Morten Kurtz,"Roskildevej 5, 3600 Frederikssund",,3.5,5.0,,,2.0,True,True,True
IS PAVILLIONEN ApS,"Strandvejen 148, 2920 Charlottenlund",Is Pavillionen,3.5,41.0,,,2.0,True,True,False
Nørrebro's Shawarma,"Folmer Bendtsens Plads 4, st. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Bagel Express,"Lille Torv 10, st., 3700 Rønne",Bagel Express,3.5,119.0,1-100 kr a persona,,1.0,False,True,False
I-s-a ApS,"Carl Jacobsens Vej 17X, 2500 Valby",,3.5,5.0,,,2.0,True,True,True
M&F Food ApS,"H.C. Ørsteds Vej 50A, 1879 Frederiksberg C",M&F Foods ApS,3.5,26.0,,", , , , ",2.0,True,True,False
Gourmet 33,"Centrumgaden 33, 2750 Ballerup",Gourmet 33,3.5,27.0,,,2.0,True,True,False
Come,"Flæsketorvet 44, 1711 København V",,3.5,5.0,,,2.0,True,True,True
WGS Burger ApS,"Ved Bellahøj Syd 24B, 9. th, 2700 Brønshøj",,3.5,5.0,,,2.0,True,True,True
Galakse Grillen ApS,"Veksøvej 1B, 4. th, 2700 Brønshøj",,3.5,5.0,,,2.0,True,True,True
Petersens pølsevogn,"Snorrebakken 13, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Kroghs Pølsevogn,"Ved Klædebo 9, 2970 Hørsholm",Kroghs Pølsevogn,3.5,7.0,,,2.0,True,True,False
Little Italy Pizzaria KBH,"Vester Voldgade 87, 1552 København V",Little Italy,3.5,947.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
Falafel Bornholm,"Møllegade 11, 3700 Rønne",,3.5,5.0,,,2.0,True,True,True
Festudlejning-Kbh.dk,"Rebekkavej 2, kl., 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
Pizza Deli Allinge,"Lindeplads 1, kl., 3770 Allinge",Pizza Deli Allinge,3.5,5.0,,,2.0,True,True,True
Efe's Kebab,"Ørestads Boulevard 21, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Hornbæk Havnegrill,"Havnevej 24, 3100 Hornbæk",Hornbæk Havnegrill,3.5,92.0,,", , ",2.0,True,True,False
Flæskestegen.,"Østergade 2, 3740 Svaneke",,3.5,5.0,,,2.0,True,True,True
Pizza 2000 v/Sükrü,"Nordre Fasanvej 143, 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
Indian Curry Grill & Catering,"Emdrupvej 149, 2400 København NV",Indian Curry Grill & Catering,3.5,16.0,,,2.0,True,True,False
Ib Lynæs,"Fiskergade 8, 3390 Hundested",,3.5,5.0,,,2.0,True,True,True
KB Foods ApS,"Snogebæk, 3730 Nexø",,3.5,5.0,,,2.0,True,True,True
Kongekronen ApS,"Herlevvænge 30, 1. th, 2730 Herlev",,3.5,5.0,,,2.0,True,True,True
LA PALMA APS,"Vildtbanestien 25, 2635 Ishøj",La Palma Pizza,3.5,148.0,,,2.0,True,True,False
DURUM BAR ApS,"Kalvebod Brygge 32, 1560 København V",,3.5,5.0,,,2.0,True,True,True
Familiegrillen,"Industrivænget 2, 3400 Hillerød",Lemvigh-Müller,3.5,10.0,,,2.0,True,True,False
JUNGLE GRILL APS,"Holsbjergvej 47, 2620 Albertslund",Jungle Grill Danmark,3.5,283.0,,", , , , , , , , ",2.0,True,True,False
SANDWICH DK ApS,"Latyrus Alle 20, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Cafe Andersen,"Sverigesvej 7, 3770 Allinge",Cafe Andersen,3.5,5.0,,,2.0,True,True,True
ADRI EATS,"Sthensvej 12, 2630 Taastrup",,3.5,5.0,,,2.0,True,True,True
RUDYMAD,"Jansvej 12, st. th, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Den Flyvende Pandekage,"Tomsgårdsvej 96, 4. th, 2400 København NV",,3.5,5.0,,,2.0,True,True,True
zeenat,"Østergade 14B, st., 3200 Helsinge",,3.5,5.0,,,2.0,True,True,True
Burger Factory ApS,"Hammervej 2, 2970 Hørsholm",Burger Factory,3.5,139.0,,", ",2.0,True,True,False
ISTID ApS,"Göteborg Plads 10, 2150 Nordhavn",ISTID nordhavn,3.5,12.0,,,2.0,True,True,False
E.A.N. ApS,"Rødager Alle 51A, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
Patats Kebab & Grill,"Islevhusvej 9, 2700 Brønshøj",Patat's Kebab & Grill,3.5,161.0,,", ",2.0,True,True,False
Maximus Enterprises,"Vesterbrogade 19, 1620 København V",,3.5,5.0,,,2.0,True,True,True
PØLSEVOGNEN I/S,"Gammel Køge Landevej 232B, 2650 Hvidovre",,3.5,5.0,,,2.0,True,True,True
S/I NYVEST CENTRET,"Kirkevej 8, 3720 Aakirkeby",MUNTHE A/S,3.5,5.0,,,2.0,True,True,True
Taste Fresh Thai Food Kitchen,"Vejledalen 204, 2635 Ishøj",,3.5,5.0,,,2.0,True,True,True
Julios Pizze Cucina,"Sundholmsvej 41, 2300 København S",Julios Pizze Cusina,3.5,130.0,,", , ",2.0,True,True,False
Silos Køkken 2,"Gammeltorv 2, st., 1457 København K",Silos Køkken v/Süleyman Yüksel,3.5,5.0,,,2.0,True,True,True
Cafe Alex v/Ismet Sahin,"Hovedgaden 40, 3460 Birkerød",Alexanders Bistro,3.5,281.0,,", , , , , , , ",2.0,True,True,False
El Nene,"Tranevej 6A, 4. th, 2400 København NV",,3.5,5.0,,,2.0,True,True,True
Kcal Factory - Frederiksberg,"Gammel Kongevej 172C, st., 1850 Frederiksberg C",Kcal Frederiksberg,3.5,45.0,100-200 kr a persona,", , ",1.0,False,True,False
Mustafa Cetin/MC,"Egevolden 28, 7. tv, 2650 Hvidovre",,3.5,5.0,,,2.0,True,True,True
Madkilden,"Fabriksparken 2, 2600 Glostrup",STARK Glostrup,3.5,546.0,,,2.0,True,True,False
Nordisk Falafel Frederiksberg,"Godthåbsvej 26, 2000 Frederiksberg",Nordisk Falafel Frederiksberg,3.5,36.0,1-100 kr a persona,", , , , ",1.0,False,True,False
HMK v/Hassan Jaber,"Ørestads Boulevard 21, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Berlin Gemüse Kebab ApS,"Åboulevard 80, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Robertos Pizza,"Slotsherrensvej 139, 2720 Vanløse",Roberto's Pizzaria,3.5,204.0,,,2.0,True,True,False
Kebab hytten,"Ågården 15, 1. tv, 2635 Ishøj",,3.5,5.0,,,2.0,True,True,True
Flavour ApS,"Ingerslevsgade 150, 3. th, 1705 København V",,3.5,5.0,,,2.0,True,True,True
Nivå Strandpark Ishus,"Nivå Strandpark 21, 2990 Nivå",Cafe Strandhuset,3.5,258.0,,", , , , , , , , , ",2.0,True,True,False
Moo Moo Cafe,"Bredgade 49, 1260 København K",,3.5,5.0,,,2.0,True,True,True
Lago Di Marco 1,"Larsbjørnsstræde 22, st. th, 1454 København K",Lago Di Marco,3.5,168.0,,", , , , , , ",2.0,True,True,False
PIZZASLOTTET,"Dyrehavsbakken 37A, 2930 Klampenborg",Pizza Slottet,3.5,29.0,,,2.0,True,True,False
La Bufala,"Sigynsgade 59, st. tv, 2200 København N",,3.5,5.0,,,2.0,True,True,True
"SSP DK, AFD. 58, Steff Pølsebar Airrival T3","Lufthavnsboulevarden 14, 1., 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Ocean Kebab ApS,"Ørestads Boulevard 21, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Baren,"Sverigesvej 6, 3770 Allinge",,3.5,5.0,,,2.0,True,True,True
Pizzatime di anas,"Kongelundsvej 306, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
TT Automater ApS,"Seminariehaven 8, 3400 Hillerød",,3.5,5.0,,,2.0,True,True,True
The Bagel Co APS,"Østerfælled Torv 1, 2100 København Ø",The Bagel Co,3.5,70.0,,", ",2.0,True,True,False
Metro Kebab,"Hammelstrupvej 10, 3. tv, 2450 København SV",,3.5,5.0,,,2.0,True,True,True
Lulis,"Gyngemose Parkvej 36, st. tv, 2860 Søborg",,3.5,5.0,,,2.0,True,True,True
Dej I Centrum,"Solen 9B, 3390 Hundested",,3.5,5.0,,,2.0,True,True,True
Chávez ApS,"Gammel Kongevej 161, 1850 Frederiksberg C",Chávez Mexican Kitchen,3.5,36.0,,,2.0,True,True,False
klik.dk ApS,"Lufthavnsboulevarden 10, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
SUPER KIOSKEN V/MUSTAFA UZMAY,"Nordre Frihavnsgade 12, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
ESPERIA PIZZA BAR V/SEDAT SYTCY,"Stengårds Alle 210, 2860 Søborg",,3.5,5.0,,,2.0,True,True,True
Orientalsk Steak House v/ Hosam M.A,"Enghavevej 71, 1674 København V",,3.5,5.0,,,2.0,True,True,True
Restaurants Puks Køkken,"Vandkunsten 6, 1467 København K",,3.5,5.0,,,2.0,True,True,True
TINAS PØLSER ApS,"Storemøllevej 5, 2635 Ishøj",,3.5,5.0,,,2.0,True,True,True
Lydolph's Isbar v/Linda Jensen,"Strandvejen 167, 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
Yankees & Canucks,"Refshalevej 167C, 1432 København K",Yankees & Canucks,3.5,30.0,100-200 kr a persona,,1.0,False,True,False
SMOOTHIES ApS,"Dyrehavevej 1, 2930 Klampenborg",,3.5,5.0,,,2.0,True,True,True
Kebabi ApS,"Jernbane Allé 42A, 2720 Vanløse",,3.5,5.0,,,2.0,True,True,True
LA BARACCA APS,"Strandlodsvej 11K, 3. tv, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Hundige Pizza ApS,"Horsbred 169, 2625 Vallensbæk",,3.5,5.0,,,2.0,True,True,True
Villabyernes Grill v/Quang Khanh Duong,"Vangede Bygade 90, st. tv, 2820 Gentofte",Villabyernes Grill,3.5,86.0,1-200 kr a persona,,1.0,False,True,False
Thai take A way v/Samarn Hlongkham,"Sirgræsvej 4, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
monicas pølser,"Hyldegårds Tværvej 3, 2920 Charlottenlund",,3.5,5.0,,,2.0,True,True,True
SYDHAVNENS GRILL V/JOHN SJØSTRØM,"Munch Petersens Vej 17, 3700 Rønne",,3.5,5.0,,,2.0,True,True,True
Vaffelbageren I/S,"Nyhavn 49, 1051 København K",,3.5,5.0,,,2.0,True,True,True
The Bagel Co APS,"H.C. Ørsteds Vej 51, 1879 Frederiksberg C",The Bagel Co,3.5,79.0,,", , ",2.0,True,True,False
Nørrebros Shawarma ApS,"Folmer Bendtsens Plads 4, st. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
VALBY GRILL V/SHI YI MA,"Toftegårds Allé 19, st. tv, 2500 Valby",,3.5,5.0,,,2.0,True,True,True
TONG ENG GRILL V/ZHENG QI LI,"Øster Farimagsgade 20, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
I.T.S.K ApS,"Peter Bangs Vej 97, 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
KULINARIS V/RENE MORTENSEN,"Østerbrogade 98, 2100 København Ø",Kulinaris,3.5,63.0,,,2.0,True,True,False
Le Grill & Kebab v/Veysel Kücükavci,"Nordre Fasanvej 52, 2000 Frederiksberg",,3.5,5.0,,,2.0,True,True,True
Hoshi ApS,"Slotsherrensvej 216, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
Pop Op Food,"Vester Torv 24, 3060 Espergærde",,3.5,5.0,,,2.0,True,True,True
PIZZA TIME APS BISTRO 2000,"Reberbanegade 3, 2300 København S",,3.5,5.0,,,2.0,True,True,True
ROMA PIZZARIA V/RAMAZAN KOYLØ,"Lupinkrogen 4, 3460 Birkerød",,3.5,5.0,,,2.0,True,True,True
Mondo Pizzaria,"Terosevej 4, 2770 Kastrup",Pizzeria Mondo,3.5,344.0,,", , , , , , , , , ",2.0,True,True,False
Gourmet 33 ApS,"Centrumgaden 33, 2750 Ballerup",Gourmet 33,3.5,27.0,,,2.0,True,True,False
CHEUNGS GRILL V/CHIN HONG HOANG,"Hollænderdybet 22, 2300 København S",Cheung's Grill,3.5,321.0,1-100 kr a persona,,1.0,False,True,False
PØLSEVOGN v/ LONE M. PEDERSEN,"Njalsgade 71, 1. th, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Helsinge Pizza Ucler Saribayir,"Hammerichsvej 2A, 3200 Helsinge",Helsinge Pizza,3.5,267.0,,,2.0,True,True,False
Centergrill v/Mevlüt Senel,"Humlebæk Center 14, 3050 Humlebæk",,3.5,5.0,,,2.0,True,True,True
Cafe M & Pizzaria,"Buddingevej 270, 2860 Søborg",Cafe M & Pizzaria,3.5,84.0,,,2.0,True,True,False
Pizza & Burgerhouse v/Özgür Karaca,"Birkmosevej 2, 2610 Rødovre",,3.5,5.0,,,2.0,True,True,True
STEFANOS PIZZA ApS,"Stefansgade 33, st. tv, 2200 København N",Stefanos Pizzabar,3.5,1.633,,", , , , , , , , , ",2.0,True,True,False
Bella Pizzeria v/Bislim Dauti,"Frederikssundsvej 37, 2400 København NV",,3.5,5.0,,,2.0,True,True,True
The Sandwich,"Njalsgade 10, 2300 København S",The Sandwich,3.5,223.0,1-100 kr a persona,", , , , , , ",1.0,False,True,False
Sofie Grill & Pizza v/Hasan Vurucu,"Farum Hovedgade 15, 3520 Farum",Sofie Grill & Pizzeria,3.5,183.0,,,2.0,True,True,False
Luna Rossa v/Farsat Jahmar Taha,"Valby Langgade 44A, 2500 Valby",Luna Rossa,3.5,161.0,1-100 kr a persona,", ",1.0,False,True,False
Bellahøj Gastronomia Italiana Quattro,"Frederikssundsvej 110, 2400 København NV",Gastronomia Italiana Quattro,3.5,85.0,100-200 kr a persona,,1.0,False,True,False
Zafaran v/Ali Dadras,"Blågårdsgade 9B, 2200 København N",Zafaran cuore rosso di Nepi,3.5,24.0,,", , , , , , ",2.0,True,True,False
Gastronomia Italiana 3 v/Sourod Youssef Hussein,"Østerbrogade 130, 2100 København Ø",Gastronomia Italiana 3,3.5,228.0,,,2.0,True,True,False
Bolan Pizzaria & Grill House,"Øresundsvej 26D, 2300 København S",Bolan Pizzeria & Grill House,3.5,176.0,1-100 kr a persona,", ",1.0,False,True,False
DEN RØDE TOMAT ApS,"Hovedgaden 45, 3220 Tisvildeleje",Den Røde Tomat,3.5,431.0,100-200 kr a persona,", , , , ",1.0,False,True,False
Park pizza v/ Vedat Demir,"Østerbrogade 146, 2100 København Ø",Park Pizza,3.5,119.0,,,2.0,True,True,False
Hos Nicola v/Zaro Fariki,"Wildersgade 34A, kl., 1408 København K",Hos Nicola,3.5,289.0,,", , , , , , , , , ",2.0,True,True,False
Twins ApS,"Måløv Hovedgade 56, st. tv, 2760 Måløv",,3.5,5.0,,,2.0,True,True,True
Lyngerup Pizzeria v/ Ali Kemal Avci,"Lyngerup, 3630 Jægerspris",Lyngerup Pizza & Grillbar,3.5,195.0,1-200 kr a persona,,1.0,False,True,False
